SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
100387,0,Cash loans,M,Y,Y,2,292500.0,1095817.5,43587.0,1008000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,13299,1559,395,4249,Drivers,4.0,Industry: type 3,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,2.0,3.0,1189722,Consumer loans,14871.825,132300.0,146272.5,0.0,132300.0,0.0,,,XAP,Approved,110,Cash through the bank,XAP,"Spouse, partner",Repeater,POS,XNA,Stone,10,Connectivity,12.0,middle,POS mobile with interest,365243.0,-80.0,250.0,365243.0,365243.0,1.0
100396,1,Cash loans,M,N,N,0,112500.0,417024.0,25330.5,360000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025164,13707,365243,7809,4436,Laborers,1.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2430568,Consumer loans,1566.45,17055.0,16402.5,2565.0,17055.0,0.147279198,,,XAP,Approved,2049,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,109,Consumer electronics,16.0,high,POS household with interest,365243.0,-2018.0,-1568.0,-1688.0,-1686.0,0.0
100408,0,Cash loans,F,N,Y,0,81000.0,454500.0,29173.5,454500.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,House / apartment,0.026392,15781,422,3929,4139,Cleaning staff,1.0,Business Entity Type 3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2345103,Consumer loans,3742.695,37062.0,36877.5,3708.0,37062.0,0.099502263,,,XAP,Approved,646,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile with interest,365243.0,-612.0,-282.0,-522.0,-509.0,0.0
100413,0,Cash loans,M,N,Y,0,90000.0,90000.0,9351.0,90000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,22768,365243,4730,5252,Laborers,2.0,XNA,5.0,0.0,5.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,1.0,1542485,Consumer loans,8654.265,46800.0,46800.0,0.0,46800.0,0.0,,,XAP,Approved,344,Cash through the bank,XAP,"Spouse, partner",Repeater,POS,XNA,Stone,35,Consumer electronics,6.0,middle,POS household with interest,365243.0,-303.0,-153.0,-153.0,-146.0,0.0
100421,0,Cash loans,M,Y,N,0,450000.0,900000.0,32017.5,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Municipal apartment,0.072508,19082,2299,4345,2252,Managers,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,2.0,1753483,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,376,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
100425,0,Cash loans,F,Y,Y,2,90000.0,688500.0,20259.0,688500.0,Family,Working,Higher education,Married,House / apartment,0.025164,12982,2850,3476,5139,Core staff,4.0,Kindergarten,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539382,Consumer loans,13410.27,120357.0,133065.0,0.0,120357.0,0.0,,,XAP,Approved,589,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,2226,Consumer electronics,12.0,middle,POS household with interest,365243.0,-558.0,-228.0,-378.0,-351.0,0.0
100425,0,Cash loans,F,Y,Y,2,90000.0,688500.0,20259.0,688500.0,Family,Working,Higher education,Married,House / apartment,0.025164,12982,2850,3476,5139,Core staff,4.0,Kindergarten,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631339,Consumer loans,6913.98,55300.5,68809.5,0.0,55300.5,0.0,,,XAP,Approved,944,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,1136,Consumer electronics,12.0,middle,POS household with interest,365243.0,-913.0,-583.0,-583.0,-580.0,0.0
100431,0,Cash loans,F,N,Y,1,157500.0,1724220.0,47542.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,19642,6684,2495,3101,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,6.0,2577345,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,232,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
100434,0,Cash loans,F,N,Y,1,202500.0,280170.0,30303.0,247500.0,Unaccompanied,State servant,Secondary / secondary special,Separated,Municipal apartment,0.072508,17860,1565,11928,1400,Medicine staff,2.0,Other,1.0,0.0,1.0,0.0,2652.0,0.0,0.0,0.0,0.0,1.0,3.0,1786569,Revolving loans,27000.0,0.0,540000.0,,11232.0,,,,XAP,Refused,842,XNA,HC,,Refreshed,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
100451,0,Cash loans,F,N,Y,0,144000.0,446931.0,16978.5,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,19501,10988,8368,3013,Laborers,2.0,Business Entity Type 2,1.0,0.0,1.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,5.0,1326335,Cash loans,18595.26,202500.0,222547.5,0.0,202500.0,0.0,,,XNA,Approved,1649,Cash through the bank,XAP,Children,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1619.0,-1109.0,-1229.0,-1224.0,1.0
100451,0,Cash loans,F,N,Y,0,144000.0,446931.0,16978.5,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,19501,10988,8368,3013,Laborers,2.0,Business Entity Type 2,1.0,0.0,1.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,5.0,1717176,Cash loans,20649.375,225000.0,247275.0,,225000.0,,,,XNA,Approved,451,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-421.0,89.0,365243.0,365243.0,1.0
100451,0,Cash loans,F,N,Y,0,144000.0,446931.0,16978.5,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,19501,10988,8368,3013,Laborers,2.0,Business Entity Type 2,1.0,0.0,1.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,5.0,1066121,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,307,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
100457,0,Revolving loans,F,Y,Y,0,211500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006008,8922,728,8882,66,Core staff,1.0,Trade: type 2,1.0,0.0,1.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,1.0,1662013,Consumer loans,11250.0,37755.0,37755.0,0.0,37755.0,0.0,,,XAP,Refused,501,Cash through the bank,LIMIT,,Repeater,XNA,XNA,Country-wide,120,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
100473,0,Cash loans,M,Y,Y,0,405000.0,1483231.5,51687.0,1354500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0105,16245,2015,3319,4513,Managers,2.0,Business Entity Type 3,1.0,0.0,1.0,0.0,1139.0,0.0,0.0,0.0,1.0,1.0,3.0,1031746,Consumer loans,3329.775,81360.0,72544.5,16272.0,81360.0,0.199531475,,,XAP,Approved,1139,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,1552,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1108.0,-418.0,-838.0,-834.0,0.0
100478,0,Cash loans,F,N,Y,1,90000.0,393543.0,20223.0,328500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.031329,11935,5348,973,2814,Laborers,3.0,Business Entity Type 3,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1858047,Revolving loans,13500.0,270000.0,270000.0,,270000.0,,,,XAP,Refused,403,XNA,HC,Unaccompanied,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
100485,1,Revolving loans,M,Y,N,1,270000.0,810000.0,40500.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,11353,651,2513,3962,Security staff,3.0,Security,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,1229203,Revolving loans,45000.0,810000.0,900000.0,,810000.0,,,,XAP,Refused,428,XNA,HC,,Repeater,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
100493,0,Cash loans,F,Y,Y,0,270000.0,1288350.0,41692.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,18651,2593,5769,2207,Laborers,2.0,Self-employed,4.0,0.0,4.0,0.0,2814.0,0.0,0.0,0.0,2.0,0.0,2.0,2473329,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,124,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
100522,0,Cash loans,F,Y,Y,1,180000.0,343683.0,20898.0,261000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.018801,10933,2309,4757,1777,Laborers,3.0,Business Entity Type 3,2.0,0.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1239912,Consumer loans,2597.94,25740.0,25740.0,0.0,25740.0,0.0,0.196900147,0.867336152,XAP,Approved,150,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,48,Connectivity,12.0,middle,POS mobile with interest,365243.0,-100.0,230.0,365243.0,365243.0,0.0
100527,0,Revolving loans,F,N,N,0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392,9393,992,4145,2081,Accountants,2.0,Bank,1.0,0.0,1.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,1.0,1921372,Consumer loans,5420.115,50890.5,40720.5,10170.0,50890.5,0.217644836,,,XAP,Approved,1507,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,2326,Consumer electronics,10.0,high,POS household with interest,365243.0,-1475.0,-1205.0,-1205.0,-1200.0,0.0
100530,0,Cash loans,F,Y,Y,0,135000.0,770292.0,34807.5,688500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,18035,3802,3669,1594,Sales staff,2.0,Other,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,1.0,0.0,1.0,2053202,Consumer loans,4336.29,86526.0,96255.0,0.0,86526.0,0.0,,,XAP,Approved,268,Cash through the bank,XAP,Family,New,POS,XNA,Country-wide,2148,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-238.0,452.0,365243.0,365243.0,1.0
100535,0,Cash loans,M,Y,N,0,90000.0,225000.0,11619.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006671,20488,1352,10561,3885,Laborers,2.0,Industry: type 9,0.0,0.0,0.0,0.0,2246.0,0.0,0.0,0.0,1.0,0.0,3.0,1513220,Consumer loans,12193.875,105525.0,116667.0,0.0,105525.0,0.0,,,XAP,Approved,938,Cash through the bank,XAP,Family,Repeater,POS,XNA,Regional / Local,300,Consumer electronics,12.0,middle,POS household with interest,365243.0,-906.0,-576.0,-576.0,-562.0,0.0
100536,0,Cash loans,F,Y,Y,2,99000.0,787131.0,42066.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,14357,1683,7323,4375,Sales staff,4.0,Agriculture,0.0,0.0,0.0,0.0,1964.0,0.0,0.0,0.0,2.0,0.0,4.0,1775409,Consumer loans,3222.45,26325.0,23625.0,4500.0,26325.0,0.174254545,,,XAP,Approved,1964,Cash through the bank,XAP,Family,Repeater,POS,XNA,Stone,15,Connectivity,10.0,high,POS mobile with interest,365243.0,-1923.0,-1653.0,-1653.0,-1647.0,0.0
100539,0,Cash loans,M,N,Y,0,184500.0,225000.0,22252.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.02461,14678,3353,2155,5501,Core staff,1.0,Military,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,4.0,1290256,Consumer loans,10187.235,89730.0,83776.5,13500.0,89730.0,0.151143671,,,XAP,Approved,2071,Cash through the bank,XAP,Other_B,Repeater,POS,XNA,Country-wide,41,Connectivity,12.0,high,POS mobile with interest,365243.0,-2040.0,-1710.0,-1710.0,-1702.0,0.0
100540,1,Cash loans,F,N,Y,1,157500.0,338832.0,26901.0,292500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.018029,9289,1003,823,1952,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,1.0,0.0,4.0,2803085,Cash loans,17896.545,207000.0,257134.5,,207000.0,,,,XNA,Approved,421,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-391.0,119.0,365243.0,365243.0,1.0
100550,0,Cash loans,F,Y,Y,0,247500.0,669591.0,24178.5,508500.0,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,13768,2722,6902,4257,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1791.0,0.0,0.0,0.0,0.0,0.0,2.0,1922675,Consumer loans,19244.16,157495.5,171423.0,0.0,157495.5,0.0,,,XAP,Approved,1791,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,1108,Consumer electronics,12.0,high,POS household with interest,365243.0,-1760.0,-1430.0,-1460.0,-1452.0,0.0
100580,0,Cash loans,F,N,Y,0,270000.0,528318.0,26973.0,441000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,19008,1689,6713,2549,Laborers,2.0,Business Entity Type 3,3.0,1.0,3.0,1.0,2523.0,0.0,0.0,0.0,0.0,0.0,9.0,2453786,Revolving loans,11250.0,0.0,0.0,,11232.0,,,,XAP,Canceled,295,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Card Street,,,,,,
100587,0,Cash loans,F,Y,Y,1,90000.0,117162.0,11718.0,103500.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.01885,17999,750,5725,1553,Cleaning staff,2.0,School,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,3.0,1465837,Cash loans,16632.405,135000.0,162315.0,,135000.0,,,,XNA,Approved,433,Cash through the bank,XAP,,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-403.0,-73.0,-73.0,-67.0,1.0
100594,0,Cash loans,F,N,Y,0,106398.0,360000.0,9900.0,360000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,14324,583,7877,4370,Sales staff,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,2748.0,0.0,0.0,0.0,0.0,0.0,5.0,1527932,Cash loans,8793.0,315000.0,315000.0,,315000.0,,,,Repairs,Refused,20,Cash through the bank,HC,Unaccompanied,Repeater,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
100598,0,Cash loans,M,N,Y,0,202500.0,1125000.0,44617.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,13405,1057,1545,4237,Drivers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,2184878,Consumer loans,14311.08,76941.0,81004.5,0.0,76941.0,0.0,,,XAP,Approved,968,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,3303,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-936.0,-786.0,-786.0,-775.0,0.0
100603,0,Cash loans,M,N,Y,0,144000.0,442791.0,28426.5,400500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,19862,2017,5682,3415,Security staff,2.0,Transport: type 4,11.0,0.0,11.0,0.0,2065.0,0.0,0.0,0.0,0.0,0.0,2.0,1017235,Consumer loans,5994.225,33466.5,29866.5,3600.0,33466.5,0.117153789,,,XAP,Approved,2875,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,40,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2833.0,-2683.0,-2683.0,-2677.0,0.0
100605,0,Cash loans,F,Y,Y,1,229500.0,1006920.0,72778.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,9920,279,4568,1344,Laborers,3.0,Industry: type 12,1.0,0.0,1.0,0.0,1402.0,0.0,0.0,0.0,0.0,1.0,3.0,2642465,Cash loans,16164.0,450000.0,450000.0,,450000.0,,,,XNA,Approved,310,Cash through the bank,XAP,Family,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
100609,0,Cash loans,F,N,Y,0,180000.0,294322.5,19800.0,243000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.022625,9250,490,2341,1925,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,1174990,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,345,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,0,XNA,16.0,XNA,Cash,,,,,,
100609,0,Cash loans,F,N,Y,0,180000.0,294322.5,19800.0,243000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.022625,9250,490,2341,1925,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,2021036,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,345,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,0,XNA,16.0,XNA,Cash,,,,,,
100614,0,Revolving loans,F,N,N,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.015221,8126,155,7219,786,Core staff,1.0,Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1615263,Consumer loans,11250.0,69705.0,69705.0,0.0,69705.0,0.0,,,XAP,Unused offer,563,Cash through the bank,CLIENT,,New,XNA,XNA,Country-wide,50,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
100615,0,Cash loans,F,N,Y,0,180000.0,675000.0,19867.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,18294,5493,2520,1732,Security staff,1.0,School,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1963441,Consumer loans,3735.09,82818.0,82818.0,0.0,82818.0,0.0,,,XAP,Approved,1501,Cash through the bank,XAP,Children,Repeater,POS,XNA,Country-wide,3268,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1469.0,-779.0,-1139.0,-1131.0,0.0
100620,0,Cash loans,F,N,Y,0,225000.0,1800000.0,49500.0,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,17388,1988,3305,941,High skill tech staff,2.0,Industry: type 12,0.0,0.0,0.0,0.0,642.0,0.0,0.0,1.0,0.0,0.0,1.0,1903124,Consumer loans,22179.825,202689.0,220081.5,0.0,202689.0,0.0,,,XAP,Approved,642,Cash through the bank,XAP,"Spouse, partner",New,POS,XNA,Country-wide,2500,Consumer electronics,12.0,middle,POS household with interest,365243.0,-611.0,-281.0,-281.0,-278.0,0.0
100631,0,Cash loans,F,N,Y,1,135000.0,913500.0,26838.0,913500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010643,17515,2412,760,1056,Laborers,2.0,Self-employed,0.0,0.0,0.0,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,5.0,1229409,Consumer loans,13211.55,120105.0,120105.0,0.0,120105.0,0.0,,,XAP,Approved,552,Cash through the bank,XAP,,Repeater,POS,XNA,Stone,500,Furniture,10.0,low_normal,POS industry with interest,365243.0,-520.0,-250.0,-370.0,-340.0,0.0
100632,0,Cash loans,M,Y,Y,0,225000.0,732915.0,79065.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,16195,1067,3466,3465,Managers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,1350148,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,366,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,100,XNA,16.0,XNA,Cash,,,,,,
100637,0,Revolving loans,F,N,Y,0,270000.0,765000.0,38250.0,765000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,22883,2360,12685,4236,Core staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,137.0,0.0,0.0,1.0,0.0,0.0,0.0,2801116,Consumer loans,34058.61,337950.0,337950.0,0.0,337950.0,0.0,,,XAP,Approved,137,XNA,XAP,,Refreshed,POS,XNA,Stone,43,Construction,12.0,middle,POS industry with interest,365243.0,-105.0,225.0,365243.0,365243.0,0.0
100640,0,Cash loans,F,N,Y,2,157500.0,373311.0,20380.5,283500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,11887,2260,356,4298,Managers,4.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1729.0,0.0,0.0,0.0,0.0,0.0,1.0,2474593,Consumer loans,11494.17,178402.5,148486.5,54000.0,178402.5,0.290443605,,,XAP,Approved,119,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,1200,Consumer electronics,16.0,low_normal,POS household with interest,365243.0,-89.0,361.0,365243.0,365243.0,1.0
100661,0,Cash loans,M,Y,Y,0,202500.0,808650.0,31464.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003122,12520,3871,1116,1296,Managers,2.0,Business Entity Type 3,1.0,1.0,1.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,1.0,1276909,Consumer loans,10869.975,128236.5,113418.0,25650.0,128236.5,0.200874262,,,XAP,Approved,579,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,2535,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-548.0,-218.0,-218.0,-216.0,0.0
100662,0,Cash loans,F,N,Y,0,67500.0,152685.0,7924.5,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,16848,362,209,396,Sales staff,2.0,Industry: type 4,0.0,0.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0,0.0,1.0,1086561,Consumer loans,18228.015,87655.5,68593.5,22500.0,87655.5,0.269004325,,,XAP,Approved,95,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,560,Consumer electronics,4.0,low_normal,POS mobile with interest,365243.0,-68.0,25.0,-68.0,-65.0,1.0
100667,0,Cash loans,M,N,Y,0,45000.0,168102.0,16753.5,148500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,20113,365243,8654,3537,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,3.0,1111156,Consumer loans,12739.32,68490.0,72108.0,0.0,68490.0,0.0,,,XAP,Approved,260,XNA,XAP,,Repeater,POS,XNA,Regional / Local,2880,Furniture,6.0,low_normal,POS industry with interest,365243.0,-229.0,-79.0,-79.0,-74.0,0.0
100674,0,Cash loans,F,Y,Y,0,157500.0,900000.0,46084.5,900000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.028663,14960,1090,2132,4390,Laborers,2.0,Construction,0.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,7.0,2190260,Cash loans,11341.26,157500.0,203139.0,,157500.0,,,,XNA,Approved,1436,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-1406.0,-716.0,-1196.0,-1188.0,1.0
100680,0,Cash loans,F,N,Y,0,90000.0,254700.0,27153.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,16794,3059,176,291,Sales staff,2.0,Business Entity Type 2,3.0,0.0,3.0,0.0,1536.0,0.0,0.0,0.0,0.0,2.0,1.0,2537354,Revolving loans,6750.0,135000.0,135000.0,,135000.0,,,,XAP,Approved,76,XNA,XAP,Unaccompanied,Refreshed,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
100691,0,Revolving loans,M,N,Y,2,225000.0,585000.0,29250.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,15705,1538,1629,4578,Laborers,4.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1829.0,0.0,0.0,0.0,0.0,0.0,7.0,2659066,Cash loans,16227.54,180000.0,203760.0,,180000.0,,,,XNA,Approved,1244,Cash through the bank,XAP,Family,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-1214.0,-524.0,-944.0,-939.0,1.0
